2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,10,,,R0000231,WLNY,,,,New York,NY,10019,2890.00,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,10,,,R0000232,WLNY,,,,New York,NY,10019,3676.25,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,10,,,R0000233,NCC,,,,New York,NY,10174,8479.60,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,10,,,R0000244,NCC,,,,New York,NY,10174,90141.65,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,10,,,R0000248,WXTV,,,,New York,NY,10158,37272.50,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,10,,,R0000249,WNJU,,,,New York,NY,10118,19018.75,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,10,,,R0000250,NCC,,,,New York,NY,10174,3548.75,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,10,,,R0000485,Siegel Strategies,,,,New York,NY,10014,37888.32,PROFL,Professional Services
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,10,,,R0000486,Siegel Strategies,,,,New York,NY,10014,71594.08,PROFL,Professional Services
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,10,,,R0000487,Siegel Strategies,,,,New York,NY,10014,60454.40,PROFL,Professional Services
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000488,Siegel Strategies,,,,New York,NY,10014,65800.00,PROFL,Professional Services
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000489,Siegel Strategies,,,,New York,NY,10014,95254.72,PROFL,Professional Services
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000490,Siegel Strategies,,,,New York,NY,10014,99905.44,PROFL,Professional Services
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000549,Centro,,,,Washington,DC,20037,45900.01,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000550,WFUT,,,,Newark,NJ,07107,2656.25,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000551,WABC,,,,New York,NY,10023,156718.75,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000552,WCBS,,,,New York,NY,10019,61200.00,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000553,WLNY,,,,New York,NY,10019,4930.00,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000554,WNBC,,,,New York,NY,10112,148580.00,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000555,WNYW,,,,New York,NY,10065,89590.00,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000556,WPIX,,,,New York,NY,10017,29580.00,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000557,WWOR,,,,New York,NY,10011,17425.00,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000558,NCC,,,,New York,NY,10174,55067.25,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000559,WABC,,,,New York,NY,10023,209992.50,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000560,WCBS,,,,New York,NY,10019,73950.00,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000561,WFUT,,,,Newark,NJ,07107,5036.25,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000562,WLNY,,,,New York,NY,10019,6502.50,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000563,WNBC,,,,New York,NY,10112,154530.00,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000564,WNJU,,,,New York,NY,10118,17637.50,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000565,WNYW,,,,New York,NY,10065,107950.00,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000566,WPIX,,,,New York,NY,10017,34680.00,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000567,WWOR,,,,New York,NY,10011,18785.00,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000568,WXTV,,,,New York,NY,10158,36167.50,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000569,NCC,,,,New York,NY,10174,64827.80,TVADS,Television Ads
2013,3,1827,NP,Spitzer,Eliot,L,I,CORP,CORP,LUC Media,,,,Marietta,GA,30064,O_1,11,,,R0000570,WABC,,,,New York,NY,10023,94222.50,TVADS,Television Ads
